#{"t_start": 1685384530.0619056, "env_id": null}
r,l,t
-39.065132,1499,501.459001
53.192097,1600,501.654813
45.27774,1600,501.673344
48.47912,1600,502.364443
75.5623,1600,502.371549
53.523067,1600,502.641876
51.761154,1600,502.722365
52.034348,1600,502.851781
-117.8661,77,503.008532
55.61636,1600,503.595059
44.33769,1600,503.689986
61.828533,1600,504.361345
50.141003,1600,504.674165
78.43012,1600,504.883438
74.68774,1600,505.705217
-107.01451,132,506.243858
-98.96491,83,506.579061
77.37757,1600,507.145761
69.20443,1600,507.195309
56.52033,1600,508.017793
82.65419,1600,508.214869
65.96963,1600,508.233916
-106.60029,34,508.354604
-123.997536,99,508.435124
-109.68394,61,508.496788
-103.00614,94,518.541079
55.756035,1600,518.741457
53.610497,1600,518.748587
-49.43355,1015,518.814858
64.332466,1600,519.052754
73.891556,1600,519.183475
-42.105103,1600,519.340296
-100.41036,189,519.622615
-55.088577,1523,519.644773
59.58811,1600,520.045112
69.21127,1600,520.70218
71.59458,1600,521.015697
-107.15504,416,522.424779
-112.85629,73,522.71558
85.055405,1600,522.94002
75.12133,1600,523.521339
66.45234,1600,523.570691
-96.75575,80,523.899315
106.592064,1600,524.839005
69.75222,1600,524.90008
66.319565,1600,525.15057
73.81769,1600,525.407099
80.11956,1600,525.416299
-99.46911,62,525.470134
60.3702,1600,525.726753
91.39431,1600,525.856248
93.867355,1600,526.012651
-115.41587,59,526.262295
103.7244,1600,526.269269
87.99598,1600,526.291794
92.21067,1600,526.6954
94.710815,1600,537.463046
93.72324,1600,539.119132
93.522316,1600,539.353309
-107.417404,51,539.556454
-43.01339,1163,539.93347
91.09423,1600,539.968366
-98.61054,56,540.164313
96.17011,1600,540.245642
-97.22723,80,540.576391
97.81746,1600,541.19667
104.6748,1600,541.258558
92.99533,1600,541.70615
-43.86147,1600,541.764409
82.084755,1600,542.015831
-117.034966,75,542.015862
87.98703,1600,542.144934
-117.6579,77,542.323946
-112.917336,62,542.39361
